index,Ordinary,Adjusted
1,0.00458730818983621,0.00458730818983621
2,0.0173244812284784,0.0173244812284784
3,0.0484676801801391,0.0484676801801391
4,0.00450907031827319,0.00450907031827319
5,0.00323678973122832,0.00323678973122832
6,0.0129109613566695,0.0129109613566695
7,0.0325673713049978,0.0325673713049978
8,0.00481915022013535,0.00481915022013535
9,0.0112277303203133,0.0112277303203133
10,0.0505634377566856,0.0505634377566856
11,0.0873144179672961,0.0873144179672961
12,0.0467735357687981,0.0467735357687981
13,0.0741950750002848,0.0741950750002848
14,0.0174318246589933,0.0174318246589933
15,0.00253024511459499,0.00253024511459499
16,0.00547881199937261,0.00547881199937261
17,0.00664992346823479,0.00664992346823479
18,0.00410113747333984,0.00410113747333984
19,0.02020786807277,0.02020786807277
20,0.0471304290291629,0.0471304290291629
21,0.00878874317339395,0.00878874317339395
22,0.326273245394528,0.326273245394528
23,0.00453795669631518,0.00453795669631518
24,0.257310969342271,0.257310969342271
25,0.0116839269900352,0.0116839269900352
26,0.00451028951224186,0.00451028951224186
27,0.00478910533486954,0.00478910533486954
28,0.0291114837614208,0.0291114837614208
29,0.114614784927677,0.114614784927677
30,0.0044094781160402,0.0044094781160402
31,0.00676282088257596,0.00676282088257596
32,0.00407466132946788,0.00407466132946788
33,0.00372557293108178,0.00372557293108178
34,0.0951343474999532,0.0951343474999532
35,0.00719419256377518,0.00719419256377518
36,0.269186895393708,0.269186895393708
37,0.0123508729734134,0.0123508729734134
38,0.00504225409382009,0.00504225409382009
39,0.00331784022842208,0.00331784022842208
40,0.108093166936473,0.108093166936473
41,0.145019437901712,0.145019437901712
42,0.00766944817024684,0.00766944817024684
43,0.0389745945349268,0.0389745945349268
44,0.0730829405349364,0.0730829405349364
45,0.0101634084523134,0.0101634084523134
46,0.0117354593092174,0.0117354593092174
47,0.0149676094296211,0.0149676094296211
48,0.0817412991595278,0.0817412991595278
49,0.111057760316543,0.111057760316543
50,0.0119323766200597,0.0119323766200597
51,0.0155063680635137,0.0155063680635137
52,0.269231386067836,0.269231386067836
53,0.0812447235937181,0.0812447235937181
54,0.151818989133954,0.151818989133954
55,0.057615307070458,0.057615307070458
56,0.0115046006640956,0.0115046006640956
57,0.00900095553833613,0.00900095553833613
58,0.00939715637343064,0.00939715637343064
59,0.0758629299023409,0.0758629299023409
60,0.19467316805119,0.19467316805119
61,0.0165800642390078,0.0165800642390078
62,0.0115301778310984,0.0115301778310984
63,0.0225137578243234,0.0225137578243234
64,0.00707082586537422,0.00707082586537422
65,0.031989091186815,0.031989091186815
66,0.0110812338827757,0.0110812338827757
67,0.00478079662970854,0.00478079662970854
68,0.0417679165904901,0.0417679165904901
69,0.0117216485701698,0.0117216485701698
70,0.0245898772769797,0.0245898772769797
71,0.0745862333032594,0.0745862333032594
72,0.0256880332608342,0.0256880332608342
73,0.0628855590060643,0.0628855590060643
74,0.00719082169468965,0.00719082169468965
75,0.301302751198116,0.301302751198116
76,0.0155831361638196,0.0155831361638196
77,0.116502876600859,0.116502876600859
78,0.0255419868376653,0.0255419868376653
79,0.0240468551311643,0.0240468551311643
80,0.0100848237779134,0.0100848237779134
81,0.0110444743867081,0.0110444743867081
82,0.0237079777925849,0.0237079777925849
83,0.04157018870259,0.04157018870259
84,0.0217155930295693,0.0217155930295693
85,0.175846804443594,0.175846804443594
86,0.00464920502500332,0.00464920502500332
87,0.194052314352893,0.194052314352893
88,0.00613281452089098,0.00613281452089098
89,0.051022880076211,0.051022880076211
90,0.0897035817587272,0.0897035817587272
91,0.145169365124837,0.145169365124837
92,0.00799721758538408,0.00799721758538408
93,0.0159700864903658,0.0159700864903658
94,0.0694740785578246,0.0694740785578246
95,0.00885727413729209,0.00885727413729209
96,0.0145281167074977,0.0145281167074977
97,0.0478843899941206,0.0478843899941206
98,0.0309861746740532,0.0309861746740532
